"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"techmartbd","Tecmart BDWall Frame18inch x 12inch 28","Piece","1","un-categorized","home-&-lifestyle","decor","","890","0","","tecmart-bdwall-frame18inch-x-12inch-28-deshibazaarbd---148-1638165819-1638165819-61a46d3b58621.webp","tecmart-bdwall-frame18inch-x-12inch-28-deshibazaarbd---148-1638165819-1638165819-61a46d3b58621.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BDWall Frame18inch x 12inch 29","Piece","1","un-categorized","home-&-lifestyle","decor","","890","0","","tecmart-bdwall-frame18inch-x-12inch-29-deshibazaarbd---149-1638165819-1638165819-61a46d3b6813b.webp","tecmart-bdwall-frame18inch-x-12inch-29-deshibazaarbd---149-1638165819-1638165819-61a46d3b6813b.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-301","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-301-deshibazaarbd---72-1638165814-1638165814-61a46d3668084.webp","tecmart-bd-48inch-x-24inch-cnvs-301-deshibazaarbd---72-1638165814-1638165814-61a46d3668084.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-353","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-353-deshibazaarbd---73-1638165814-1638165814-61a46d3676a2d.webp","tecmart-bd-48inch-x-24inch-cnvs-353-deshibazaarbd---73-1638165814-1638165814-61a46d3676a2d.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-390","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-390-deshibazaarbd---74-1638165814-1638165814-61a46d36875b7.webp","tecmart-bd-48inch-x-24inch-cnvs-390-deshibazaarbd---74-1638165814-1638165814-61a46d36875b7.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-391","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-391-deshibazaarbd---75-1638165814-1638165814-61a46d369823b.webp","tecmart-bd-48inch-x-24inch-cnvs-391-deshibazaarbd---75-1638165814-1638165814-61a46d369823b.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-403","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-403-deshibazaarbd---76-1638165814-1638165814-61a46d36a89f6.webp","tecmart-bd-48inch-x-24inch-cnvs-403-deshibazaarbd---76-1638165814-1638165814-61a46d36a89f6.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-411","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-411-deshibazaarbd---77-1638165814-1638165814-61a46d36b8d94.webp","tecmart-bd-48inch-x-24inch-cnvs-411-deshibazaarbd---77-1638165814-1638165814-61a46d36b8d94.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-414","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-414-deshibazaarbd---78-1638165814-1638165814-61a46d36c82e8.webp","tecmart-bd-48inch-x-24inch-cnvs-414-deshibazaarbd---78-1638165814-1638165814-61a46d36c82e8.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-429","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-429-deshibazaarbd---79-1638165814-1638165814-61a46d36d9c7c.webp","tecmart-bd-48inch-x-24inch-cnvs-429-deshibazaarbd---79-1638165814-1638165814-61a46d36d9c7c.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-501","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-501-deshibazaarbd---80-1638165814-1638165814-61a46d36e8a64.webp","tecmart-bd-48inch-x-24inch-cnvs-501-deshibazaarbd---80-1638165814-1638165814-61a46d36e8a64.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-518","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-518-deshibazaarbd---81-1638165815-1638165815-61a46d37037da.webp","tecmart-bd-48inch-x-24inch-cnvs-518-deshibazaarbd---81-1638165815-1638165815-61a46d37037da.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-525","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-525-deshibazaarbd---82-1638165815-1638165815-61a46d3714840.webp","tecmart-bd-48inch-x-24inch-cnvs-525-deshibazaarbd---82-1638165815-1638165815-61a46d3714840.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-640","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-640-deshibazaarbd---83-1638165815-1638165815-61a46d3725b2f.webp","tecmart-bd-48inch-x-24inch-cnvs-640-deshibazaarbd---83-1638165815-1638165815-61a46d3725b2f.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-642","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-642-deshibazaarbd---84-1638165815-1638165815-61a46d373843d.webp","tecmart-bd-48inch-x-24inch-cnvs-642-deshibazaarbd---84-1638165815-1638165815-61a46d373843d.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-677","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-677-deshibazaarbd---85-1638165815-1638165815-61a46d374b345.webp","tecmart-bd-48inch-x-24inch-cnvs-677-deshibazaarbd---85-1638165815-1638165815-61a46d374b345.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-699","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-699-deshibazaarbd---86-1638165815-1638165815-61a46d375d695.webp","tecmart-bd-48inch-x-24inch-cnvs-699-deshibazaarbd---86-1638165815-1638165815-61a46d375d695.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-741","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-741-deshibazaarbd---87-1638165815-1638165815-61a46d376f7a7.webp","tecmart-bd-48inch-x-24inch-cnvs-741-deshibazaarbd---87-1638165815-1638165815-61a46d376f7a7.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-765","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-765-deshibazaarbd---88-1638165815-1638165815-61a46d3781d30.webp","tecmart-bd-48inch-x-24inch-cnvs-765-deshibazaarbd---88-1638165815-1638165815-61a46d3781d30.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-769","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-769-deshibazaarbd---89-1638165815-1638165815-61a46d3794218.webp","tecmart-bd-48inch-x-24inch-cnvs-769-deshibazaarbd---89-1638165815-1638165815-61a46d3794218.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-791","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-791-deshibazaarbd---90-1638165815-1638165815-61a46d37a7015.webp","tecmart-bd-48inch-x-24inch-cnvs-791-deshibazaarbd---90-1638165815-1638165815-61a46d37a7015.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-800","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-800-deshibazaarbd---91-1638165815-1638165815-61a46d37b9646.webp","tecmart-bd-48inch-x-24inch-cnvs-800-deshibazaarbd---91-1638165815-1638165815-61a46d37b9646.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-853","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-853-deshibazaarbd---92-1638165815-1638165815-61a46d37cb64e.webp","tecmart-bd-48inch-x-24inch-cnvs-853-deshibazaarbd---92-1638165815-1638165815-61a46d37cb64e.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-857","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-857-deshibazaarbd---93-1638165815-1638165815-61a46d37dcb9f.webp","tecmart-bd-48inch-x-24inch-cnvs-857-deshibazaarbd---93-1638165815-1638165815-61a46d37dcb9f.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-864","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-864-deshibazaarbd---94-1638165815-1638165815-61a46d37eee8e.webp","tecmart-bd-48inch-x-24inch-cnvs-864-deshibazaarbd---94-1638165815-1638165815-61a46d37eee8e.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-872","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-872-deshibazaarbd---95-1638165816-1638165816-61a46d380b7b9.webp","tecmart-bd-48inch-x-24inch-cnvs-872-deshibazaarbd---95-1638165816-1638165816-61a46d380b7b9.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-881","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-881-deshibazaarbd---96-1638165816-1638165816-61a46d381b8c5.webp","tecmart-bd-48inch-x-24inch-cnvs-881-deshibazaarbd---96-1638165816-1638165816-61a46d381b8c5.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
